
Note: No compatibility mode selected!


Circuit: * analog measurement system

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

Initial Transient Solution
--------------------------

Node                                   Voltage
----                                   -------
in                                           0
out                                          0
vsignal#branch                               0


No. of Data Rows : 5008
                          * analog measurement system
                          Transient Analysis  Mon Sep 14 20:00:02  2026
--------------------------------------------------------------------------------
Index   time            v(in)           v(out)          
--------------------------------------------------------------------------------
431	4.242800e-04	4.580167e-03	7.352989e-03	
432	4.252800e-04	4.524223e-03	7.325121e-03	
433	4.262800e-04	4.468100e-03	7.296972e-03	
434	4.272800e-04	4.411801e-03	7.268544e-03	
435	4.282800e-04	4.355328e-03	7.239837e-03	
436	4.292800e-04	4.298683e-03	7.210854e-03	
437	4.302800e-04	4.241868e-03	7.181594e-03	
438	4.312800e-04	4.184885e-03	7.152060e-03	
439	4.322800e-04	4.127738e-03	7.122251e-03	
440	4.332800e-04	4.070428e-03	7.092170e-03	
441	4.342800e-04	4.012956e-03	7.061817e-03	
442	4.352800e-04	3.955327e-03	7.031194e-03	
443	4.362800e-04	3.897541e-03	7.000300e-03	
444	4.372800e-04	3.839601e-03	6.969139e-03	
445	4.382800e-04	3.781510e-03	6.937710e-03	
446	4.392800e-04	3.723270e-03	6.906016e-03	
447	4.402800e-04	3.664882e-03	6.874056e-03	
448	4.412800e-04	3.606350e-03	6.841833e-03	
449	4.422800e-04	3.547676e-03	6.809347e-03	
450	4.432800e-04	3.488861e-03	6.776600e-03	
451	4.442800e-04	3.429909e-03	6.743593e-03	
452	4.452800e-04	3.370821e-03	6.710327e-03	
453	4.462800e-04	3.311600e-03	6.676803e-03	
454	4.472800e-04	3.252249e-03	6.643023e-03	
455	4.482800e-04	3.192769e-03	6.608988e-03	
456	4.492800e-04	3.133163e-03	6.574700e-03	
457	4.502800e-04	3.073433e-03	6.540158e-03	
458	4.512800e-04	3.013582e-03	6.505366e-03	
459	4.522800e-04	2.953612e-03	6.470323e-03	
460	4.532800e-04	2.893526e-03	6.435032e-03	

Index   time            v(in)           v(out)          
--------------------------------------------------------------------------------
461	4.542800e-04	2.833325e-03	6.399494e-03	
462	4.552800e-04	2.773012e-03	6.363709e-03	
463	4.562800e-04	2.712590e-03	6.327681e-03	
464	4.572800e-04	2.652061e-03	6.291408e-03	
465	4.582800e-04	2.591427e-03	6.254894e-03	
466	4.592800e-04	2.530691e-03	6.218140e-03	
467	4.602800e-04	2.469855e-03	6.181146e-03	
468	4.612800e-04	2.408921e-03	6.143915e-03	
469	4.622800e-04	2.347892e-03	6.106447e-03	
470	4.632800e-04	2.286771e-03	6.068744e-03	
471	4.642800e-04	2.225559e-03	6.030808e-03	
472	4.652800e-04	2.164260e-03	5.992640e-03	
473	4.662800e-04	2.102875e-03	5.954241e-03	
474	4.672800e-04	2.041407e-03	5.915613e-03	
475	4.682800e-04	1.979858e-03	5.876758e-03	
476	4.692800e-04	1.918231e-03	5.837676e-03	
477	4.702800e-04	1.856529e-03	5.798370e-03	
478	4.712800e-04	1.794753e-03	5.758840e-03	
479	4.722800e-04	1.732907e-03	5.719089e-03	
480	4.732800e-04	1.670991e-03	5.679117e-03	
481	4.742800e-04	1.609010e-03	5.638927e-03	
482	4.752800e-04	1.546966e-03	5.598520e-03	
483	4.762800e-04	1.484860e-03	5.557897e-03	
484	4.772800e-04	1.422696e-03	5.517060e-03	
485	4.782800e-04	1.360476e-03	5.476010e-03	
486	4.792800e-04	1.298202e-03	5.434750e-03	
487	4.802800e-04	1.235876e-03	5.393280e-03	
488	4.812800e-04	1.173502e-03	5.351602e-03	
489	4.822800e-04	1.111082e-03	5.309719e-03	
490	4.832800e-04	1.048617e-03	5.267631e-03	
491	4.842800e-04	9.861115e-04	5.225339e-03	
492	4.852800e-04	9.235668e-04	5.182847e-03	
493	4.862800e-04	8.609857e-04	5.140155e-03	
494	4.872800e-04	7.983706e-04	5.097264e-03	
495	4.882800e-04	7.357240e-04	5.054177e-03	
496	4.892800e-04	6.730483e-04	5.010896e-03	
497	4.902800e-04	6.103460e-04	4.967421e-03	
498	4.912800e-04	5.476197e-04	4.923755e-03	
499	4.922800e-04	4.848717e-04	4.879899e-03	
